thread_id,customer_text,agent_text
1783246,@AppleSupport can you explain to me why I can’t send pictures to people who don’t have iPhones? 🤔. It’s really annoying,"@535788 We'd like to help you resolve this. DM us the iPhone model, your iOS, and your country, so we can find out support options. https://t.co/GDrqU22YpT"
2287222,@AppleSupport Thank you. The screen remains black with absolutely no change in brightness. The only signs of life are the cooling fan turning on and the sleep indicator light which holds as a solid white,@664541 Have you checked your brightness? Please use the brightness keys on your keyboard to see if the display brightens. Do you see a cursor on the black screen or is that not showing either?
2279800,@115858 you forgot to fix the I.T glitch. Fix I.T. Please. I need I.T to sound smarter.,@662788 Let's look into this together. Send us a DM including the exact iOS version installed. You can locate this under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT
1975411,"@AppleSupport Took to store. Had 11.0.3, now 11.1 iPhone 7",@584999 Let's take a deeper look into your concerns. Send us a few details about the issues in DM. We'll continue there. https://t.co/GDrqU22YpT
2249969,@AppleSupport I'm trying to upgrade my iCloud packed but I can't remember my password when I click change by email no email comes through!,@628116 We'd like to help. You can change your password by answering security questions as well as by email: https://t.co/fJnZYmbI9N
1449183,Why tf am I seeing boxes on the tl like I legit updated this shit last night. Cmon @115858 I’m fed tf up,@396500 We'd like to help. DM us a screenshot of what you see. https://t.co/GDrqU22YpT
446517,@AppleSupport anyway to check my battery health?,@220769 We can help out. Are you experiencing battery issues? Let us know in DM. We'll go from there. https://t.co/GDrqU22YpT
2422430,"@AppleSupport Thanks, but it turns out the cable wasn't the problem. My battery won't charge. This is the second issue I've had with iPhone 6s battery after I had it replaced due to manufacturing error in the series.","@695763 We'd like to take a closer look into this with you. If you still need assistance with your battery, please let us know in DM, your model iPhone and the iOS version installed. We'll be happy to help. https://t.co/GDrqU22YpT"
869483,@AppleSupport why i have this simbol in my photos? Pictures dont loading https://t.co/fCAwyc6QMw,@326456 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
1366391,@AppleSupport Not working https://t.co/qpnrayKWPH,"@438082 Great screen recording. Try adjusting the 3D Touch sensitivity settings: https://t.co/HPdMsOTaB3

If the issue persists, DM us: https://t.co/GDrqU22YpT"
588147,@AppleSupport 11.2 says it’s the latest update. It’s my Microsoft account which also covers Hotmail. It’s when I try to login on Safari keeps telling me the password is wrong.,@134431 Did you recently change the password for your account?
2476224,@AppleSupport  https://t.co/SRqvJVwOti,"@707851 Are you able to send a DM using Twitter's website? If not, you can connect with us via phone or chat here: https://t.co/IBIY3vMgPj"
1117113,@AppleSupport  https://t.co/gipNEeBt9D,@383591 Thank you for this screenshot. Let's toggle Vibrate on Ring and Vibrate on Silent off and on. Let us know in DM if it works. https://t.co/GDrqU22YpT
1678542,K I️m really tired of iPhone doing that stupid thing. Get your shit together @115858,@510536 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1645448,@AppleSupport Thank you very much.,@502799 You're very welcome. Please DM us if you have any additional questions. Have a great week! https://t.co/GDrqU22YpT
554794,Okay this I.T autocorrect needs to go the fuck away it’s the most annoying thing in the fucking world. @AppleSupport,@249498 We are here to help. DM us your iOS version and we can take a look at this for you. https://t.co/GDrqU22YpT
1117152,@AppleSupport  I downloaded ios 11.0.3 and now I can’t buy on iTunes when purchase a song it says done then I have to enter my acct info the,@221513 We've received your DM and will continue from there.
1527678,@115858 I'm not the only one.  https://t.co/lm3ALscoF2,@474337 We'd like to see what you're experiencing. Are you able to capture the blur with a screen recording? https://t.co/iOka2N34Y3
2814797,@115858 your products are junk. My headphones broke within 3 months of purchase with my iPhone 7. I've barely even used it and I'm in a temperate climate. What excuse do you have for such a short lived trash product for that price?!,"@784751 That's definitely not the type of experience we want you to have. We'd like to know more to see if we can help. DM us with what type of headphones you have, along with what country you're currently located in. We'll meet you there. https://t.co/GDrqU22YpT"
681996,"@AppleSupport iOS 11.1, calls, message, fb messenger, even I can say most of the functions are getting hang",@282753 Thanks.  When did you first notice this? Was it after the 11.1 update?
2349352,@115858 your update sucks and i’m tired of my i changing to i️,"@679102 We understand the concern. iOS 11.1.1 has been released and addresses those issues. We'd recommend backing up and updating to the latest version: https://t.co/ahjigcvFRG
After updating, let us know if the issue persists."
2004971,@AppleSupport I forgot my iPhone passcode... How can I reset my phone?,@592898 This is a great guide that speaks directly to that issue: https://t.co/F1QfwW1u1N Let us know if that helped. https://t.co/GDrqU22YpT
1570342,"@115858 is just confused with all these updates!!

Do they think data is free??",@484270 We're here to help! You can update your iOS devices through iTunes on a computer: https://t.co/80YRnjDFDk
1823263,@AppleSupport my iPhone7 Plus keeps freezing since I’ve updated to ios11 + music can’t be changed on lock screen. Plz send virtual help,@547336 Let's take a closer look at this together. Have you updated to iOS 11.0.3? Send us a DM with more info. https://t.co/GDrqU22YpT
666241,"Has @115858 fixed the problem with the ""I"" yet?  I'm avoiding upgrading to the new iOS until they've done so.",@278722 We have more information about this here: https://t.co/xXaXeeSRt9 Please reach out if you need any more help going forward and have a good one!
1767393,@115858 on god there better be an update that fixes this “i” bs on my desk by tomorrow morning,@460304 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsr9Kz9
1898361,Siri is fucking tweaking @115858 https://t.co/K8MzjH2aax,@565778 Siri is an important part of the iPhone. We'll do all we can to help. Let us know your type of iPhone and iOS version in DM. https://t.co/GDrqU22YpT
2889447,"@AppleSupport My Mac Mini hard disk has crashed thrice in 4 yrs.  Machine Serial no. C07JX1WRDWYM, Mumbai, India. Several calls made to help desk to no avail. No escalation available. Can you help me find a permanent solution pls ? in anticipation.",@801123 We want to help. Would you tell us more about what's going on via DM? https://t.co/GDrqU22YpT
1828577,Dear @AppleSupport why does using emojis slow my phone down? Every update you give out is buggy and it’s annoying.,"@548776 It's important for your iPhone to work the way you expect. We'd like to see how we can help. To start, DM us with more info. https://t.co/GDrqU22YpT"
2016395,So you’re just gonna leave me on read? I️ NEED ANSWERS @115858 @AppleSupport https://t.co/PUfkwfxaH6,@596290 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
2451350,@AppleSupport It was this way before the iOS 11 update,@479138 Got it. Thank you for bringing this to our attention. We encourage you to leave feedback about this.
2285614,"@AppleSupport v11.1
Iphone 7+
Details are here: https://t.co/vr5sJAMnvx","@664171 Thanks for providing that. Please send us a DM with the symptoms you're experiencing on your iPhone 7 Plus, and we'll continue there. https://t.co/GDrqU22YpT"
1420618,@185947 @115858 Mine freezes when a youtube video ends and it’s annoying,@460065 We'd be happy to work with you to figure out what's happening. Send us a DM with what type of device you're using. https://t.co/GDrqU22YpT
1773938,@AppleSupport Why won’t my Music shuffle from the Now Playing screen? This is a serious issue. #ios11,@533138 We're happy to help. Take a look here and let us know if you're still having problems: https://t.co/LWDZtdP0u7
395525,@115858 why are you making everyone’s phone act stupid with the new updates.,@209614 Thanks for reaching out! What kind of issues are you having with the iPhone since updating? We’d be happy to help you with it.
292366,"@AppleSupport love lots of great iOS 11 improvements on iPhone 6, awesome control center, but battery life is disastrous!","@185630 Let’s look into what you’re noticing with battery life. To start, let us know the exact version of iOS 11 your iPhone is on."
1573668,@AppleSupport https://t.co/81BiJDbIfd,@192879 We can help out. Check this article for some steps on taking care of this text replacement issue. https://t.co/xU1AGIa4ME
1544122,@AppleSupport my phone is still messing up my I’s soooo when y’all going to fix it? It’s been 3 days....,@478319 We're happy to help. Check out our article here: https://t.co/xU1AGHStV6 DM us any other questions. https://t.co/GDrqU22YpT
